ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
248899921/modern-infrastructure-wednesday/2020-04-29/webapp/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-04-29/webapp,Pulumi,typescript,webapp,A modern web app,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2020-07-15/apigateway-cors/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-07-15/apigateway-cors,Pulumi,typescript,apigateway-cors,Example with API Gateway and CORS,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2021-03-03/github-webhook/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2021-03-03/github-webhook,Pulumi,typescript,github-webhook,Serverless GitHub Webhook example,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2020-05-13/resource-compare/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-05-13/resource-compare,Pulumi,typescript,ut-example-2020-05-13,Testing example,nodejs,"['pulumi_unit', 'pulumi_unit_mocking']",['248899921/modern-infrastructure-wednesday/2020-05-13/resource-compare/test-setup.ts'],0,0,0,
248899921/modern-infrastructure-wednesday/2020-04-08/anomaly-detection/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-04-08/anomaly-detection,Pulumi,typescript,anomaly-detection,Anomaly Detection Part 2,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2021-02-03/website-builder/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2021-02-03/website-builder,Pulumi,typescript,website-builder,Deploy an API for creating static websites,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2020-04-15/webapp/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-04-15/webapp,Pulumi,typescript,webapp,A modern web app,nodejs,,,0,0,0,
248899921/modern-infrastructure-wednesday/2020-05-20/graphql-api/Pulumi.yaml,248899921,248899921/modern-infrastructure-wednesday/2020-05-20/graphql-api,Pulumi,typescript,graphql-api,Serverless Apollo GraphQL example,nodejs,,,0,0,0,
248899921/kubernetes/flask-postgres/app/Pulumi.yaml,248899921,248899921/kubernetes/flask-postgres/app,Pulumi,typescript,flask-app,Deploys a Flask app on Kubernetes that uses PostgreSQL,nodejs,,,0,0,0,
248899921/kubernetes/intro-to-kx/Pulumi.yaml,248899921,248899921/kubernetes/intro-to-kx,Pulumi,typescript,intro-to-kx,Deploys a Kubernetes app in various ways using the Kubernetes SDKs,nodejs,,,0,0,0,
248899921/stacks-and-components/infra/Pulumi.yaml,248899921,248899921/stacks-and-components/infra,Pulumi,typescript,stacks-components,Deploys a Kubernetes cluster on GKE.,nodejs,,,0,0,0,
248899921/stacks-and-components/app/Pulumi.yaml,248899921,248899921/stacks-and-components/app,Pulumi,typescript,code-struture-app,Deploys a Kubernetes app on a GKE cluster.,nodejs,,,0,0,0,
493061081/cdktf.json,493061081,493061081,CDKTF,typescript,,,typescript,,,0,0,0,
430254168/cdktf.json,430254168,430254168,CDKTF,typescript,,,typescript,"['cdktf', 'cdktf_tf']",['430254168/__tests__/main-test.ts'],0,0,0,
343618520/laboratory/pulumi/Pulumi.yaml,343618520,343618520/laboratory/pulumi,Pulumi,go,devs-laboratory,Devs Laboratory,go,,,0,0,0,
521141623/cdktf.json,521141623,521141623,CDKTF,typescript,,,typescript,,,0,0,0,
244925666/Pulumi.yaml,244925666,244925666,Pulumi,typescript,private-cloud,Private Cloud Deployment,nodejs,,,0,0,0,
296621031/deployments/infrastructure/Pulumi.yaml,296621031,296621031/deployments/infrastructure,Pulumi,typescript,streamlit-preview-environments-demo,Demonstrating dynamic throwaway environments,nodejs,,,0,0,0,
164965485/Generic-Spark-Version/source-jobs/database/hc/Pulumi.yaml,164965485,164965485/Generic-Spark-Version/source-jobs/database/hc,Pulumi,python,source-job-hc,create glue jobs and connection to export data from hc dbo,python,,,0,0,0,
164965485/Generic-Spark-Version/source-jobs/database/awd/Pulumi.yaml,164965485,164965485/Generic-Spark-Version/source-jobs/database/awd,Pulumi,python,source-job-awd,create glue jobs and connection to crawl + export data from dst awd oracle db,python,,,0,0,0,
164965485/Generic-Spark-Version/source-jobs/database/powerselect/Pulumi.yaml,164965485,164965485/Generic-Spark-Version/source-jobs/database/powerselect,Pulumi,python,source-job-powerselect,create glue jobs and connection to export data from dst powerselect (db2),python,,,0,0,0,
164965485/Generic-Spark-Version/data-mart/etl/etl-jobs/build/build_pulumi/Pulumi.yaml,164965485,164965485/Generic-Spark-Version/data-mart/etl/etl-jobs/build/build_pulumi,Pulumi,python,datalake,"create datalake infra - s3 buckets, kms, iam policies and glue jobs",python,,,0,0,0,
370425311/Pulumi.yaml,370425311,370425311,Pulumi,typescript,code-server-instance,Pulumi configuration for code-server on GCE,nodejs,,,0,0,0,
411234968/Pulumi.yaml,411234968,411234968,Pulumi,typescript,voting-system,Basic example on how to create a voting system using Twilio and DynamoDB,nodejs,,,0,0,0,
479459432/cdktf.json,479459432,479459432,CDKTF,typescript,,,typescript,,,0,0,0,
210401013/pulumi/aks/Pulumi.yaml,210401013,210401013/pulumi/aks,Pulumi,typescript,aks-cdm,Deploy CDM in AKS,nodejs,,,0,0,0,
210401013/pulumi/gke/Pulumi.yaml,210401013,210401013/pulumi/gke,Pulumi,typescript,gke-cdm,Deploy CDM in GKE,nodejs,,,0,0,0,
210401013/pulumi/eks/Pulumi.yaml,210401013,210401013/pulumi/eks,Pulumi,typescript,eks-cdm,cdm setup,nodejs,,,0,0,0,
428026554/Pulumi.yaml,428026554,428026554,Pulumi,typescript,amigo-secreto-net,https://github.com/zommerfelds/amigo-secreto-net,nodejs,,,0,0,0,
353132112/apps/website/Pulumi.yaml,353132112,353132112/apps/website/pulumi,Pulumi,typescript,website,Represents cloud infrastructure that hosts your project's public website.,nodejs,,,0,0,0,
353132112/apps/admin/Pulumi.yaml,353132112,353132112/apps/admin/pulumi,Pulumi,typescript,admin,Represents cloud infrastructure that hosts your project's Admin area.,nodejs,,,0,0,0,
353132112/api/Pulumi.yaml,353132112,353132112/api/pulumi,Pulumi,typescript,api,Represents cloud infrastructure needed for supporting your project's (GraphQL) API.,nodejs,,,0,0,0,
371435541/Pulumi.yaml,371435541,371435541,Pulumi,typescript,my-second-iac-project,A minimal JavaScript Pulumi program,nodejs,,,0,0,0,
468122805/Pulumi.yaml,468122805,468122805,Pulumi,python,VPC,simple VPC with two subnets with two private and two public instances in each,python,,,0,0,0,
450994715/infrastructure/ecr/Pulumi.yaml,450994715,450994715/infrastructure/ecr,Pulumi,typescript,ecr,Pisces ECR,nodejs,,,0,0,0,
352811488/pulumi/Pulumi.yaml,352811488,352811488/pulumi,Pulumi,typescript,pulumi-minikube,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
437997251/course_project/Pulumi.yaml,437997251,437997251/course_project,Pulumi,python,bigdata,bigdata labs,python,,,0,0,0,
437997251/lab1/Pulumi.yaml,437997251,437997251/lab1,Pulumi,python,bigdata,bigdata labs,python,,,0,0,0,
477787909/infrastructure-as-code/pulumi/k8s-example/Pulumi.yaml,477787909,477787909/infrastructure-as-code/pulumi/k8s-example,Pulumi,typescript,k8s-example,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
395695002/cdktf.json,395695002,395695002,CDKTF,typescript,,,typescript,,,0,0,0,
429904097/Pulumi.yaml,429904097,429904097,Pulumi,typescript,camera-server,camera-server,nodejs,,,0,0,0,
449205156/cdktf.json,449205156,449205156,CDKTF,typescript,,,typescript,,,0,0,0,
419083972/pulumi/folio/Pulumi.yaml,419083972,419083972/pulumi/folio,Pulumi,typescript,folio,FOLIO deployment,nodejs,,,0,0,0,
321428719/infra/docker/Pulumi.yaml,321428719,321428719/infra/docker,Pulumi,typescript,infra,NHentai GraphQL API,nodejs,,,0,0,0,
321428719/infra/cloud run/Pulumi.yaml,321428719,321428719/infra/cloud run,Pulumi,typescript,infra,NHentai GraphQL API,nodejs,,,0,0,0,
415003079/apps/demo/infrastructure/Pulumi.yaml,415003079,415003079/apps/demo/infrastructure,Pulumi,typescript,demo,Infrastructure as Code based on Pulumi - managed by @dev-thought/nx-deploy-it,nodejs,,,0,0,0,
415003079/apps/api/infrastructure/Pulumi.yaml,415003079,415003079/apps/api/infrastructure,Pulumi,typescript,api,Infrastructure as Code based on Pulumi - managed by @dev-thought/nx-deploy-it,nodejs,,,0,0,0,
415003079/apps/hello-world/infrastructure/Pulumi.yaml,415003079,415003079/apps/hello-world/infrastructure,Pulumi,typescript,hello-world,Infrastructure as Code based on Pulumi - managed by @dev-thought/nx-deploy-it,nodejs,,,0,0,0,
413701365/pkg/def-manager/cdktf.json,413701365,413701365/pkg/def-manager,CDKTF,typescript,,,typescript,,,0,0,0,
413701365/pkg/def-env/cdktf.json,413701365,413701365/pkg/def-env,CDKTF,typescript,,,typescript,,,0,0,0,
359991140/Pulumi.yaml,359991140,359991140/infrastructure,Pulumi,typescript,gw-infrastructure,Create the necessary infrastructure for the API Gateway,nodejs,,,0,0,0,
448211938/Pulumi.yaml,448211938,448211938,Pulumi,typescript,infra-civo,demo,nodejs,,,0,0,0,
285420045/Pulumi.yml,285420045,285420045,Pulumi,typescript,website-dao,Governance + Database + Servers,nodejs,,,0,0,0,
140194350/spec/support/test-project/Pulumi.yaml,140194350,140194350/spec/support/test-project,Pulumi,javascript,test-project,A minimal JavaScript Pulumi program,javascript,,,0,0,0,
89482628/Infrastructure/Kubernetes/Pulumi.yaml,89482628,89482628/Infrastructure/Kubernetes,Pulumi,typescript,Anabi-Kubernetes,Kubernetes infrastructure for Anabi,nodejs,,,0,0,0,
89482628/Infrastructure/AppService/Pulumi.yaml,89482628,89482628/Infrastructure/AppService,Pulumi,typescript,Anabi-App-Service,Anabi running in App Service with SQL Server database,nodejs,,,0,0,0,
382854099/.github/test-stack/Pulumi.yaml,382854099,382854099/.github/test-stack,Pulumi,typescript,nodejs,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
261569954/pulumi/Pulumi.yaml,261569954,261569954/pulumi,Pulumi,python,demo,Demonstrate basic VM deploment,python,,,0,0,0,
489825852/Pulumi.yaml,489825852,489825852,Pulumi,typescript,eks-fluxcd,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
493212304/cdktf.json,493212304,493212304,CDKTF,csharp,,,csharp,,,0,0,0,
440878675/Pulumi.yaml,440878675,440878675,Pulumi,python,elb-wp,A minimal Python Pulumi program,python,,,0,0,0,
286576729/cdktf.json,286576729,286576729,CDKTF,typescript,,,typescript,,,0,0,0,
304509919/infra/deploy-infra/Pulumi.yaml,304509919,304509919/infra/deploy-infra,Pulumi,typescript,weather-api-dev-deploy-infra,Deploy Infra,nodejs,,,0,0,0,
304509919/infra/deploy-iam/Pulumi.yaml,304509919,304509919/infra/deploy-iam,Pulumi,typescript,weather-api-dev-deploy-iam,Deploy IAM,nodejs,,,0,0,0,
425709990/examples/simple/Pulumi.yaml,425709990,425709990/examples/simple,Pulumi,typescript,simple,A simple xyz example,nodejs,,,0,0,0,
469418346/Pulumi.yaml,469418346,469418346,Pulumi,typescript,pulumi-output,hack,nodejs,,,0,0,0,
408838861/Pulumi.yaml,408838861,408838861,Pulumi,go,frankfurter,A minimal Civo Go Pulumi program,go,,,0,0,0,
470577258/ec2/cdktf.json,470577258,470577258/ec2,CDKTF,python,,,python,,,0,0,0,
505003334/infra/Pulumi.yaml,505003334,505003334/infra,Pulumi,typescript,practice,digital ocean,nodejs,,,0,0,0,
461231033/cdktf.json,461231033,461231033,CDKTF,typescript,,,typescript,,,0,0,0,
272607921/fargate/Pulumi.yaml,272607921,272607921/fargate,Pulumi,typescript,container-quickstart,NGINX container example,nodejs,,,0,0,0,
522589752/src/backend/Pulumi.yaml,522589752,522589752/src/backend,Pulumi,python,logik,Logistics platform,python,,,0,0,0,
352773786/pulumi/Pulumi.yaml,352773786,352773786/pulumi,Pulumi,typescript,jamstack-deploy,Measure cloud providers and check which fits better for your JAMStack web app.,nodejs,,,0,0,0,
407419389/pulumi/Pulumi.yaml,407419389,407419389/pulumi,Pulumi,go,sock-shop,Pulumi program for Sock Shop demo app,go,,,0,0,0,
210156282/examples/python/Pulumi.yaml,210156282,210156282/examples/python,Pulumi,python,example-python,A pulumi example for python,python,,,0,0,0,
430805461/Pulumi.yaml,430805461,430805461,Pulumi,python,iac-lab1,A minimal Python Pulumi program,python,,,0,0,0,
287439078/cdktf.json,287439078,287439078,CDKTF,typescript,,,typescript,,,0,0,0,
224432593/Pulumi.yaml,224432593,224432593,Pulumi,typescript,mount,mount infrastructure,nodejs,,,0,0,0,
440725047/pulumi-example/Pulumi.yaml,440725047,440725047/pulumi-example,Pulumi,typescript,serverless-python-starter,Serverless Python Starter,nodejs,,,0,0,0,
401666912/apps/website/Pulumi.yaml,401666912,401666912/apps/website/pulumi,Pulumi,typescript,website,Represents cloud infrastructure that hosts your project's public website.,nodejs,,,0,0,0,
401666912/apps/im-brand/Pulumi.yaml,401666912,401666912/apps/im-brand/pulumi,Pulumi,typescript,admin,Represents cloud infrastructure that hosts your project's Admin area.,nodejs,,,0,0,0,
401666912/apps/admin/Pulumi.yaml,401666912,401666912/apps/admin/pulumi,Pulumi,typescript,admin,Represents cloud infrastructure that hosts your project's Admin area.,nodejs,,,0,0,0,
401666912/api/Pulumi.yaml,401666912,401666912/api/pulumi,Pulumi,typescript,api,Represents cloud infrastructure needed for supporting your project's (GraphQL) API.,nodejs,,,0,0,0,
480964337/cdktf/cdktf.json,480964337,480964337/cdktf,CDKTF,typescript,,,typescript,,,0,0,0,
421993305/examples/simple/Pulumi.yaml,421993305,421993305/examples/simple,Pulumi,typescript,simple,A simple xyz example,nodejs,,,0,0,0,
204457997/provision/pulumi/Pulumi.yaml,204457997,204457997/provision/pulumi,Pulumi,typescript,lambda-websocket-pubsub-package,lambda-websocket-pubsub-package,nodejs,,,0,0,0,
493287611/Pulumi.yaml,493287611,493287611,Pulumi,typescript,${PROJECT},${DESCRIPTION},nodejs,,,0,0,0,
370498233/infrastructure/Pulumi.yaml,370498233,370498233/infrastructure,Pulumi,typescript,pulumi-lesson-8-infrastructure,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
97485806/examples/topic/Pulumi.yaml,97485806,97485806/examples/topic,Pulumi,typescript,serverless-topic,Simple topic examples,nodejs,,,0,0,0,
97485806/examples/bucket/Pulumi.yaml,97485806,97485806/examples/bucket,Pulumi,typescript,serverless-bucket,Simple bucket examples,nodejs,,,0,0,0,
424514891/cdktf.json,424514891,424514891,CDKTF,typescript,,,typescript,,,0,0,0,
277833928/infrastructure/Pulumi.yaml,277833928,277833928/infrastructure,Pulumi,typescript,office-booker,Demand-management for offices,nodejs,,,0,0,0,
315349080/provisioning/Pulumi.yaml,315349080,315349080/provisioning,Pulumi,csharp,ServiceBusDuplicateDetection.Provisioning,The provisioning for the service bus duplicate detection sample,dotnet,,,0,0,0,
392073243/cloud/app/Pulumi.yaml,392073243,392073243/cloud/app,Pulumi,typescript,app,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
226354770/Pulumi.yaml,226354770,226354770,Pulumi,python,spinnaker-kubernetes,A minimal Kubernetes Python Pulumi program,python,,,0,0,0,
391771739/platform/Pulumi.yaml,391771739,391771739/platform,Pulumi,typescript,platform,amplify platform,nodejs,,,0,0,0,
411188782/Pulumi.yaml,411188782,411188782,Pulumi,typescript,pulumi-bug,,nodejs,,,0,0,0,
199093978/tests/examples/helm/Pulumi.yaml,199093978,199093978/tests/examples/helm,Pulumi,typescript,helm-chart,Deploys a simple Helm chart to Kubernetes.,nodejs,,,0,0,0,
199093978/tests/examples/guestbook/Pulumi.yaml,199093978,199093978/tests/examples/guestbook,Pulumi,typescript,guestbook,Kubernetes Guestbook example based on https://kubernetes.io/docs/tutorials/stateless-application/guestbook/,nodejs,,,0,0,0,
199093978/tests/examples/yaml-guestbook/Pulumi.yaml,199093978,199093978/tests/examples/yaml-guestbook,Pulumi,typescript,guestbook,Kubernetes Guestbook example based on https://kubernetes.io/docs/tutorials/stateless-application/guestbook/,nodejs,,,0,0,0,
199093978/tests/examples/helm-local/Pulumi.yaml,199093978,199093978/tests/examples/helm-local,Pulumi,typescript,helm-chart-local,"Deploys a simple Helm chart to Kubernetes, from local disk.",nodejs,,,0,0,0,
199093978/tests/examples/provider/Pulumi.yaml,199093978,199093978/tests/examples/provider,Pulumi,typescript,provider,Use an explicit Kulado Kubernetes provider.,nodejs,,,0,0,0,
199093978/tests/examples/python/helm/Pulumi.yaml,199093978,199093978/tests/examples/python/helm,Pulumi,python,helm,A program that tests Helm chart creation,python,,,0,0,0,
199093978/tests/examples/python/guestbook/Pulumi.yaml,199093978,199093978/tests/examples/python/guestbook,Pulumi,python,smoke-test,A program that smoke-tests the Kubernetes SDK,python,,,0,0,0,
199093978/tests/examples/python/smoke-test/Pulumi.yaml,199093978,199093978/tests/examples/python/smoke-test,Pulumi,python,smoke-test,A program that smoke-tests the Kubernetes SDK,python,,,0,0,0,
199093978/tests/examples/python/provider/Pulumi.yaml,199093978,199093978/tests/examples/python/provider,Pulumi,python,provider,A program that smoke-tests Kubernetes first-class providers,python,,,0,0,0,
199093978/tests/examples/python/yaml-test/Pulumi.yaml,199093978,199093978/tests/examples/python/yaml-test,Pulumi,python,yaml-test,A program that tests YAML functionality in the Python SDK,python,,,0,0,0,
199093978/tests/examples/apache/Pulumi.yaml,199093978,199093978/tests/examples/apache,Pulumi,typescript,apache,Simple apache application,nodejs,,,0,0,0,
199093978/tests/examples/minimal/Pulumi.yaml,199093978,199093978/tests/examples/minimal,Pulumi,typescript,minimal,An empty Kulado Kubernetes test script.,nodejs,,,0,0,0,
199093978/tests/examples/mariadb/Pulumi.yaml,199093978,199093978/tests/examples/mariadb,Pulumi,typescript,mariadb,A simple MariaDB application,nodejs,,,0,0,0,
199093978/tests/integration/yaml-url/step1/Pulumi.yaml,199093978,199093978/tests/integration/yaml-url/step1,Pulumi,typescript,guestbook,Kubernetes Guestbook example based on https://kubernetes.io/docs/tutorials/stateless-application/guestbook/,nodejs,,,0,0,0,
199093978/tests/integration/dry-run/step1/Pulumi.yaml,199093978,199093978/tests/integration/dry-run/step1,Pulumi,typescript,dry-run-tests,Tests whether Kulado uses dry-run support to avoid spurious diffs.,nodejs,,,0,0,0,
199093978/tests/integration/retry/step1/Pulumi.yaml,199093978,199093978/tests/integration/retry/step1,Pulumi,typescript,retry-tests,Tests whether Kulado successfully retries failed create operations.,nodejs,,,0,0,0,
199093978/tests/integration/autonaming/step1/Pulumi.yaml,199093978,199093978/tests/integration/autonaming/step1,Pulumi,typescript,autonaming-test,A program that tests partial provider failure.,nodejs,,,0,0,0,
199093978/tests/integration/istio/step1/Pulumi.yaml,199093978,199093978/tests/integration/istio/step1,Pulumi,typescript,istio,A simple installation of Istio on GKE.,nodejs,,,0,0,0,
199093978/tests/integration/namespace/step1/Pulumi.yaml,199093978,199093978/tests/integration/namespace/step1,Pulumi,typescript,namespace-tests,Tests whether Kulado successfully updates namespace resources.,nodejs,,,0,0,0,
199093978/tests/integration/namespace/step3/Pulumi.yaml,199093978,199093978/tests/integration/namespace/step3,Pulumi,typescript,namespace-tests,Tests whether Kulado successfully updates namespace resources.,nodejs,,,0,0,0,
199093978/tests/integration/namespace/step2/Pulumi.yaml,199093978,199093978/tests/integration/namespace/step2,Pulumi,typescript,namespace-tests,Tests whether Kulado successfully updates namespace resources.,nodejs,,,0,0,0,
199093978/tests/integration/provider/step1/Pulumi.yaml,199093978,199093978/tests/integration/provider/step1,Pulumi,typescript,provider,Tests first-class provider support.,nodejs,,,0,0,0,
199093978/tests/integration/crds/step1/Pulumi.yaml,199093978,199093978/tests/integration/crds/step1,Pulumi,typescript,crd-tests,A program that tests CRD/CR error handling.,nodejs,,,0,0,0,
199093978/tests/integration/crds/step2/Pulumi.yaml,199093978,199093978/tests/integration/crds/step2,Pulumi,typescript,crd-tests,A program that tests CRD/CR error handling.,nodejs,,,0,0,0,
199093978/tests/integration/delete-before-replace/step1/Pulumi.yaml,199093978,199093978/tests/integration/delete-before-replace/step1,Pulumi,typescript,delete-before-replace,A program that tests partial provider failure.,nodejs,,,0,0,0,
199093978/tests/integration/get/step1/Pulumi.yaml,199093978,199093978/tests/integration/get/step1,Pulumi,typescript,get-tests,A program that tests that we can use `CustomResource#get` on Kubernetes resources.,nodejs,,,0,0,0,
199093978/tests/integration/get/step2/Pulumi.yaml,199093978,199093978/tests/integration/get/step2,Pulumi,typescript,get-tests,A program that tests that we can use `CustomResource#get` on Kubernetes resources.,nodejs,,,0,0,0,
199093978/tests/integration/query/step1/Pulumi.yaml,199093978,199093978/tests/integration/query/step1,Pulumi,typescript,query-test,A program that tests the query API.,nodejs,,,0,0,0,
199093978/tests/integration/deployment-rollout/step1/Pulumi.yaml,199093978,199093978/tests/integration/deployment-rollout/step1,Pulumi,typescript,deployment-rollout,A program that tests Deployment rollouts.,nodejs,,,0,0,0,
199093978/tests/integration/kubectl-replace/step1/Pulumi.yaml,199093978,199093978/tests/integration/kubectl-replace/step1,Pulumi,typescript,autonaming-test,A program that tests partial provider failure.,nodejs,,,0,0,0,
394623165/infra/Pulumi.yaml,394623165,394623165/infra,Pulumi,typescript,affinidi-verifier-portal,affinidi-verifier-portal,nodejs,,,0,0,0,
312557619/infra/Pulumi.yaml,312557619,312557619/infra,Pulumi,python,gitopsdays,A minimal Python Pulumi program,python,,,0,0,0,
459791510/Pulumi.yaml,459791510,459791510,Pulumi,typescript,blackcandy,DevOps interview,nodejs,,,0,0,0,
273046645/examples/zone/ts/Pulumi.yaml,273046645,273046645/examples/zone/ts,Pulumi,typescript,zone-ts,A minimal TypeScript Pulumi program to create an NS1 Zone,nodejs,,,0,0,0,
273046645/examples/zone/py/Pulumi.yaml,273046645,273046645/examples/zone/py,Pulumi,python,zone-py,A minimal Python Pulumi program to create an NS1 Zone,python,,,0,0,0,
497977066/Pulumi.yaml,497977066,497977066,Pulumi,typescript,ghes-pulumi,Deploying GitHub Enterprise Server with Pulumi,nodejs,,,0,0,0,
323951277/examples/webserver/Pulumi.yaml,323951277,323951277/examples/webserver,Pulumi,typescript,webserver-equinix-metal,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
457264040/Pulumi.yaml,457264040,457264040,Pulumi,typescript,pulimi-backet-creation,pulimi-backet-creation,nodejs,,,0,0,0,
219878655/slides/dist/Pulumi.yaml,219878655,219878655/slides/dist,Pulumi,typescript,slides,"Hey look, it's my slides!",nodejs,,,0,0,0,
219878655/examples/digital-ocean/Pulumi.yaml,219878655,219878655/examples/digital-ocean,Pulumi,typescript,digital-ocean,An example of standing up a DigitalOcean droplet and PostgreSQL cluster.,nodejs,,,0,0,0,
219878655/examples/asciigram/Pulumi.yaml,219878655,219878655/examples/asciigram,Pulumi,typescript,asciigram,"An example of an event-driven, serverless, database-backed website and API service.",nodejs,,,0,0,0,
465976867/apps/website/Pulumi.yaml,465976867,465976867/apps/website/pulumi,Pulumi,typescript,website,Represents cloud infrastructure that hosts your project's public website.,nodejs,,,0,0,0,
465976867/apps/admin/Pulumi.yaml,465976867,465976867/apps/admin/pulumi,Pulumi,typescript,admin,Represents cloud infrastructure that hosts your project's Admin area.,nodejs,,,0,0,0,
465976867/api/Pulumi.yaml,465976867,465976867/api/pulumi,Pulumi,typescript,api,Represents cloud infrastructure needed for supporting your project's (GraphQL) API.,nodejs,,,0,0,0,
450680125/cmd/Pulumi.yaml,450680125,450680125/cmd,Pulumi,go,mob-code-server,A Pulumi program that deploys a code server on an ec2 spot instance,go,,,0,0,0,
304360427/cdktf.json,304360427,304360427,CDKTF,typescript,,,typescript,,,0,0,0,
514759918/beyond/Pulumi.yaml,514759918,514759918/beyond,Pulumi,python,beyond,Cloudfront BeyondCorp...,python,,,0,0,0,
431833140/Source/Ummati.Infrastructure/Pulumi.yaml,431833140,431833140/Source/Ummati.Infrastructure,Pulumi,csharp,ummati,Infrastructure as code (IaC),dotnet,,,0,0,0,
517814225/Pulumi.yaml,517814225,517814225,Pulumi,python,pulumi-step-functions,Deploy Step Functions using Pulumi,python,,,0,0,0,
507516593/src/01-pipeline/Pulumi.yaml,507516593,507516593/src/01-pipeline,Pulumi,typescript,generetro,The pipeline for generetro,nodejs,,,0,0,0,
507516593/src/00-iam/Pulumi.yaml,507516593,507516593/src/00-iam,Pulumi,typescript,generetro,The IAM for generetro,nodejs,,,0,0,0,
507516593/src/02-deployment/Pulumi.yaml,507516593,507516593/src/02-deployment,Pulumi,typescript,generetro,The deployment for generetro,nodejs,,,0,0,0,
507516593/src/03-job/Pulumi.yaml,507516593,507516593/src/03-job,Pulumi,typescript,generetro,The Job for generetro,nodejs,,,0,0,0,
422255312/examples/deployment/ts/Pulumi.yaml,422255312,422255312/examples/deployment/ts,Pulumi,typescript,deployment,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
422255312/examples/deployment/py/Pulumi.yaml,422255312,422255312/examples/deployment/py,Pulumi,python,py,A minimal Python Pulumi program,python,,,0,0,0,
323168375/packages/infra/Pulumi.yaml,323168375,323168375/packages/infra,Pulumi,typescript,Chishiki,Quizz app that uses containers,nodejs,,,0,0,0,
312333473/archive/iac-intro/typescript/lab-02/code/Pulumi.yaml,312333473,312333473/archive/iac-intro/typescript/lab-02/code,Pulumi,typescript,docker.ts,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/pulumi-automationapi-workshop/infra/Pulumi.yaml,312333473,312333473/archive/pulumi-automationapi-workshop/infra,Pulumi,python,pulumi-automationapi-workshop-infra,A minimal Python Pulumi program,python,,,0,0,0,
312333473/archive/pulumi-component-workshop/infra/Pulumi.yaml,312333473,312333473/archive/pulumi-component-workshop/infra,Pulumi,python,pulumi-automationapi-workshop-infra,A minimal Python Pulumi program,python,,,0,0,0,
312333473/archive/cicd-with-gha-and-pulumi-operator/Pulumi.yaml,312333473,312333473/archive/cicd-with-gha-and-pulumi-operator,Pulumi,typescript,cicd-with-gha-and-pulumi-operator,Example of Deploying a Kubernetes Cluster via GitHub Actions and Workloads with Pulumi Kubernetes Operator,nodejs,,,0,0,0,
312333473/archive/cicd-with-gha-and-pulumi-operator/gitops/Pulumi.yaml,312333473,312333473/archive/cicd-with-gha-and-pulumi-operator/gitops,Pulumi,typescript,gitops,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/qcon-workshop/3.Kubernetes/step1/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/3.Kubernetes/step1,Pulumi,typescript,step1,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/qcon-workshop/3.Kubernetes/step3/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/3.Kubernetes/step3,Pulumi,typescript,qcon-k8s-step1,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/qcon-workshop/3.Kubernetes/step2/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/3.Kubernetes/step2,Pulumi,typescript,step1,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/qcon-workshop/3.Kubernetes/step4/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/3.Kubernetes/step4,Pulumi,typescript,qcon-k8s-step2,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/qcon-workshop/4.Kubernetes+Cloud/step1/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/4.Kubernetes+Cloud/step1,Pulumi,typescript,qcon-k8s-step2,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
